Source,Target,Weight,Type
91,3236,1.0,Directed
91,3263,1.0,Directed
91,3278,1.0,Directed
91,3367,1.0,Directed
91,3387,1.0,Directed
91,3441,1.0,Directed
91,3470,1.0,Directed
91,3552,1.0,Directed
91,3578,1.0,Directed
91,3722,1.0,Directed
91,3809,1.0,Directed
91,3824,1.0,Directed
91,3837,1.0,Directed
91,3858,1.0,Directed
91,3873,1.0,Directed
91,3907,1.0,Directed
91,3997,1.0,Directed
91,4092,1.0,Directed
91,4126,1.0,Directed
91,4205,1.0,Directed
91,4237,1.0,Directed
91,4254,1.0,Directed
91,4331,1.0,Directed
91,4432,1.0,Directed
91,4444,1.0,Directed
91,4483,1.0,Directed
91,4602,1.0,Directed
91,4623,1.0,Directed
91,4761,1.0,Directed
91,4793,1.0,Directed
91,4803,1.0,Directed
91,4838,1.0,Directed
91,4926,1.0,Directed
91,4959,1.0,Directed
91,5017,1.0,Directed
91,5025,1.0,Directed
91,5059,1.0,Directed
91,5149,1.0,Directed
91,5186,1.0,Directed
91,5194,1.0,Directed
91,5286,1.0,Directed
91,5334,1.0,Directed
91,5370,1.0,Directed
91,5401,1.0,Directed
91,5488,1.0,Directed
91,5537,1.0,Directed
91,5547,1.0,Directed
92,1811,1.0,Directed
92,2459,1.0,Directed
92,2527,1.0,Directed
92,2810,1.0,Directed
92,3219,1.0,Directed
92,4608,1.0,Directed
92,4837,1.0,Directed
95,179,1.0,Directed
95,1811,1.0,Directed
95,3219,1.0,Directed
96,3387,1.0,Directed
97,3907,1.0,Directed
98,91,1.0,Directed
98,351,1.0,Directed
98,633,1.0,Directed
98,672,1.0,Directed
98,964,1.0,Directed
98,1027,1.0,Directed
98,1394,1.0,Directed
98,1405,1.0,Directed
98,1811,1.0,Directed
98,1862,1.0,Directed
98,2551,1.0,Directed
98,2810,1.0,Directed
98,3219,1.0,Directed
98,3387,1.0,Directed
98,3997,1.0,Directed
98,4444,1.0,Directed
98,4761,1.0,Directed
98,4838,1.0,Directed
98,5537,1.0,Directed
100,3387,1.0,Directed
101,179,1.0,Directed
105,75,1.0,Directed
105,179,1.0,Directed
105,1013,1.0,Directed
105,1259,1.0,Directed
105,1811,1.0,Directed
105,2551,1.0,Directed
105,3578,1.0,Directed
